P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P_dyn upstream
-1051.12,-1805.22,-922.192,-1015.99,-636.004,-377.307,-193.581,-156.986,725.491,362.029,153.909,-48.6345,786.74
-1037.67,-1848.2,-917.82,-1019.15,-634.133,-374.647,-187.309,-154.113,724.11,362.029,157.042,-63.4291,771.203
-1119.96,-1873.84,-919.641,-1014.88,-635.816,-377.688,-188.601,-153.932,722.529,357.508,153.725,-61.4433,797.231
-1127.72,-1878.68,-928.021,-1026.96,-643.237,-381.847,-199.121,-160.794,714.346,357.528,147.672,-72.2532,783.18
-1110.58,-1890.12,-927.663,-1028.09,-641.563,-379.312,-192.49,-154.498,731.925,367.348,158.173,-45.7545,780.142
-1091.66,-1875.73,-919.102,-1016.94,-636.881,-376.08,-182.528,-148.57,734.492,366.217,155.592,-57.8433,784.38
-1105.12,-1870.75,-922.745,-1019.54,-637.256,-377.602,-183.82,-150.723,715.713,360.569,159.649,-50.9885,786.803
-1082.5,-1888.28,-918.921,-1017.87,-635.573,-373.039,-187.881,-150.907,727.97,363.206,157.437,-52.251,790.432
-1087.37,-1860.42,-918.556,-1010.99,-631.457,-369.804,-183.82,-151.802,723.028,354.165,156.884,-54.2335,770.861
-1099.46,-1857.47,-921.834,-1017.87,-635.386,-375.321,-184.189,-155.576,708.993,366.217,157.621,-58.3825,799.917
-1119.16,-1858.21,-925.845,-1018.24,-637.818,-377.602,-190.83,-160.429,717.097,358.307,147.847,-65.9606,799.713
-1114.09,-1848.43,-923.11,-1027.16,-645.117,-384.447,-196.363,-158.456,719.274,351.528,155.777,-62.7156,777.318
-1170.44,-1841.42,-933.676,-1043.53,-651.666,-386.542,-200.052,-157.374,731.132,360.382,152.275,-54.2335,774.494
-1126.18,-1832.01,-926.391,-1024.38,-641.563,-375.702,-190.274,-153.781,724.807,364.899,161.678,-47.9211,782.157
-1115.45,-1858.03,-913.819,-1009.68,-628.836,-371.326,-176.811,-152.703,729.946,363.768,159.281,-47.0203,793.664
-1129.3,-1851.94,-921.653,-1023.26,-640.251,-378.171,-187.141,-155.938,733.306,369.61,153.564,-63.4356,801.127
-1084.05,-1832.38,-915.824,-1010.61,-638.381,-375.702,-187.325,-155.218,730.146,356.614,148.767,-68.8439,791.843
-1156.01,-1868.91,-921.653,-1019.91,-638.565,-375.508,-186.033,-158.992,734.492,367.917,160.021,-56.4,772.071
-1102.39,-1845.66,-922.564,-1012.1,-629.958,-368.854,-187.141,-152.883,734.887,364.524,152.827,-59.1058,782.157
-1113.7,-1871.49,-921.288,-1013.59,-634.449,-376.462,-185.849,-159.531,734.887,362.45,152.827,-59.1058,774.694
-1126.56,-1823.9,-919.832,-1016.94,-639.689,-374.561,-186.217,-156.477,729.551,363.018,157.621,-50.4461,790.633
-1100.63,-1785.34,-920.923,-1023.44,-640.439,-374.939,-191.566,-157.197,729.946,359.625,153.932,-61.2691,799.312
-1073.72,-1852.86,-926.752,-1018.61,-633.512,-371.517,-190.83,-153.962,718.679,368.479,156.148,-63.6132,808.794
-1092.06,-1805.78,-917.774,-1013.36,-636.868,-369.594,-185.083,-154.997,728.575,361.059,156.717,-59.0762,807.163
-1095.97,-1787.34,-918.694,-1014.12,-632.946,-372.579,-183.985,-154.813,730.534,361.657,155.967,-56.5743,803.922
-1151.35,-1816.67,-917.419,-1021.93,-636.878,-377.714,-187.489,-147.623,731.126,369.38,164.269,-57.2943,793.631
-1107.08,-1823.31,-927.074,-1023.04,-640.807,-379.424,-198,-161.106,730.14,353.178,142.32,-73.5288,780.313
-1112.93,-1843.24,-921.788,-1023.42,-635.566,-371.247,-188.41,-153.557,730.337,370.698,162.608,-54.9469,789.998
-1150.57,-1837.34,-926.161,-1025.84,-642.865,-382.087,-194.499,-151.937,735.472,357.889,149.329,-54.9469,787.575
-1124.24,-1820.36,-919.966,-1022.67,-641.931,-385.513,-195.235,-157.69,726.776,357.321,154.307,-56.3935,795.446
-1137.11,-1817.23,-922.337,-1019.51,-636.316,-376.383,-186.569,-154.452,743.185,371.076,162.24,-42.6839,795.85
-1087.58,-1798.59,-914.502,-1010.4,-629.954,-366.681,-180.48,-150.141,722.229,363.163,155.231,-62.3441,795.85
-1053.06,-1839,-915.597,-1015.79,-633.321,-376.383,-188.962,-154.274,720.651,360.901,154.491,-72.2663,808.36
-1096.36,-1839.55,-920.512,-1024.16,-640.057,-382.656,-195.791,-162,717.485,357.699,155.967,-61.2625,799.283
-1056.38,-1823.31,-916.143,-1026.39,-644.736,-383.987,-193.575,-153.557,727.766,355.628,152.834,-59.28,800.693
-1079.98,-1824.05,-920.151,-1019.33,-642.303,-383.418,-189.334,-153.377,720.651,362.785,151.91,-58.7376,808.36
-1085.83,-1836.42,-924.885,-1026.95,-637.999,-377.905,-185.277,-156.25,724.8,360.901,152.466,-56.9326,806.141
-1077.64,-1854.49,-916.324,-1018.02,-635.754,-379.424,-190.994,-150.677,729.742,356.19,151.542,-72.2663,805.335
-1144.72,-1809.3,-918.875,-1021.18,-641.744,-381.709,-188.778,-148.524,728.755,366.931,160.396,-46.4713,800.693
-1104.94,-1834.75,-925.069,-1018.96,-639.87,-377.714,-191.546,-153.916,730.929,365.8,158.548,-53.6844,825.107
-1116.05,-1857.81,-926.161,-1028.44,-643.427,-376.001,-187.121,-156.431,731.323,364.856,157.999,-50.4395,800.289
-1096.55,-1819.63,-926.161,-1021.18,-638.374,-376.951,-188.042,-154.994,730.14,366.178,165.929,-46.1096,789.597
-1094.8,-1839,-918.148,-1017.28,-636.125,-372.579,-191.734,-151.397,718.869,356.19,152.65,-57.1135,793.832
-1097.9,-1833.47,-921.249,-1030.35,-643.384,-383.139,-198.375,-157.713,717.893,352.738,151.91,-61.4466,787.029
-1099.67,-1847.68,-921.074,-1024.23,-641.149,-380.801,-191.556,-157.167,724.202,353.708,152.084,-60.7463,801.341
-1118.98,-1819.45,-916.156,-1011.4,-630.48,-369.199,-188.055,-156.986,723.015,364.82,162.598,-56.2356,802.149
-1103.57,-1824.43,-925.625,-1023.49,-642.083,-373.572,-189.528,-157.706,731.714,358.981,159.278,-51.1825,796.294
-1112.54,-1878.3,-922.712,-1022.37,-643.02,-372.24,-184.731,-158.426,738.434,362.939,160.386,-57.4981,801.14
-1092.26,-1848.42,-924.536,-1029.25,-635.908,-376.425,-187.683,-154.294,744.76,366.138,163.335,-39.6395,800.131
-1103.76,-1856.53,-919.069,-1022.37,-638.716,-376.425,-189.712,-156.27,735.074,361.243,159.462,-59.4806,812.039
-1137.3,-1826.28,-923.077,-1021.44,-637.779,-371.671,-186.947,-153.755,721.039,357.85,154.113,-61.6472,795.693
-1094.4,-1858.56,-920.71,-1016.42,-637.779,-377.376,-195.245,-148.902,730.922,354.086,151.164,-68.3211,811.431
-1116.24,-1853.03,-923.077,-1026.46,-638.529,-384.983,-202.626,-160.941,734.68,363.127,153.005,-63.0904,804.569
-1132.04,-1853.95,-919.799,-1019.4,-632.913,-368.627,-187.131,-155.372,723.015,359.547,151.532,-75.1759,814.659
-1121.9,-1839.75,-920.345,-1019.58,-643.207,-377.944,-194.509,-154.294,729.341,360.112,157.062,-72.4702,803.964
-1120.34,-1847.87,-920.345,-1009.54,-633.288,-372.622,-190.636,-152.495,728.749,359.359,158.726,-53.1682,802.955
-1133.4,-1846.2,-917.974,-1016.42,-634.038,-373.572,-190.08,-154.652,723.807,369.344,167.392,-51.1825,795.893
-1139.25,-1836.24,-922.712,-1021.81,-637.217,-378.326,-190.82,-155.191,722.423,352.955,153.373,-63.9913,795.489
-1141.99,-1836.43,-924.536,-1024.79,-638.529,-379.085,-193.585,-155.55,719.852,354.086,144.707,-74.0943,806.588
-1117.61,-1841.41,-923.622,-1028.13,-641.711,-374.144,-191.556,-160.044,728.351,360.677,157.986,-56.5973,795.288
-1135.16,-1841.96,-922.35,-1025.35,-635.908,-377.376,-190.08,-152.495,724.994,368.4,160.938,-56.0548,795.489
-1113.12,-1857.82,-922.712,-1016.6,-634.975,-373.572,-183.995,-152.318,726.97,358.794,150.608,-58.2181,802.149
-1122.48,-1858.56,-930.546,-1024.6,-640.774,-379.47,-190.452,-157.706,727.562,359.359,158.17,-62.9096,795.088
-1089.74,-1843.43,-926.555,-1021.82,-638.377,-375.186,-187.124,-155.145,715.756,367.072,158.219,-56.0384,804.283
-1134.99,-1862.99,-923.83,-1018.67,-634.83,-375.886,-189.899,-154.06,711.788,364.84,160.054,-57.4981,799.026
-1123.68,-1851.19,-925.286,-1023.32,-641.192,-376.458,-188.607,-155.859,714.553,364.84,158.022,-54.7924,801.646
-1112.56,-1835.69,-925.286,-1030.57,-640.07,-379.312,-191.928,-153.883,727.996,362.956,156.549,-57.4981,806.693
-1111.98,-1859.67,-922.554,-1025.55,-639.508,-379.69,-193.22,-152.265,713.366,367.854,153.041,-61.2888,806.693
-1095.02,-1889,-921.824,-1016.81,-637.638,-373.414,-184.918,-153.524,718.705,368.607,163.003,-50.8241,795.594
-1126.8,-1876.64,-924.559,-1021.84,-641.57,-373.795,-190.636,-150.644,723.65,367.854,168.352,-43.9726,791.359
-1106.91,-1849.53,-922.373,-1017.37,-639.137,-376.077,-193.772,-155.678,721.276,360.881,158.022,-60.2072,795.193
-1090.53,-1862.44,-927.837,-1026.11,-648.865,-386.916,-198.013,-158.555,716.532,354.855,151.384,-69.9452,799.832
-1108.86,-1865.39,-921.462,-1028.71,-643.812,-381.975,-193.956,-154.06,725.82,366.911,159.682,-51.9091,796.606
-1112.76,-1846.94,-927.837,-1035.04,-649.43,-392.239,-199.858,-155.859,712.971,356.177,155.441,-54.434,794.585
-1040.22,-1845.84,-924.01,-1023.69,-641.941,-381.212,-198.013,-160.531,722.66,356.926,152.857,-59.303,793.983
-1099.5,-1844.18,-926.016,-1022.95,-641.007,-375.699,-188.975,-150.467,726.415,359.944,158.022,-48.1217,790.35
-1129.14,-1821.67,-922.373,-1030.76,-639.508,-377.218,-186.947,-151.726,723.055,361.637,154.517,-50.4658,792.569
-1106.52,-1818.17,-915.998,-1006.77,-630.898,-370.182,-188.055,-153.702,716.532,346.379,151.937,-71.0302,798.622
-1140.45,-1846.21,-919.276,-1013.47,-633.334,-377.408,-188.607,-162.868,720.684,362.2,155.994,-68.3244,777.235
-1097.16,-1833.85,-924.375,-1017.93,-635.58,-374.367,-193.22,-156.398,717.916,354.29,151.384,-69.2252,786.316
-1110.81,-1873.32,-918.55,-1017.56,-639.137,-383.875,-198.753,-157.115,719.3,351.84,149.724,-77.885,791.76
-1104.77,-1875.17,-921.462,-1023.14,-642.878,-380.643,-195.801,-161.251,706.054,351.465,148.432,-66.7003,798.017
-1141.62,-1841.41,-926.381,-1024.44,-649.052,-388.057,-191.744,-156.04,717.715,359.754,155.994,-57.3206,786.112
-1120.15,-1858.37,-922.518,-1023.23,-641.589,-385.342,-194.66,-154.82,715.529,349.141,150.24,-65.017,788.746
-1094.81,-1850.63,-920.522,-1015.06,-638.792,-381.669,-191.901,-156.612,711.952,357.837,154.843,-64.8592,778.445
-1121.92,-1846.57,-917.971,-1018.96,-637.108,-378.056,-189.686,-151.22,717.883,359.721,148.57,-63.5935,783.084
-1142.39,-1854.32,-928.902,-1030.3,-640.291,-380.719,-192.454,-160.205,712.745,362.923,157.052,-67.565,786.517
-1088.77,-1889.38,-928.537,-1022.68,-640.853,-381.86,-200.2,-158.587,714.326,349.171,148.386,-78.388,788.532
55.6241,-1341.69,-705.712,-842.7,-549.255,-360.105,-200.762,-115.897,606.576,205.762,74.0548,-62.2225,831.439
27.7184,-1324.91,-692.236,-826.149,-541.766,-356.302,-194.305,-112.662,600.845,205.009,70.182,-68.7189,840.517
2.35726,-1334.5,-709.358,-831.541,-544.573,-354.97,-204.819,-110.147,602.818,210.092,77.9277,-64.3891,794.713
