P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P_dyn upstream
64.4022,-1341.94,-711.748,-839.931,-548.555,-363.561,-202.028,-113.408,604.14,200.584,73.1277,-65.6318,813.111
16.0143,-1324.6,-702.461,-839.931,-548.926,-358.997,-192.25,-108.194,609.278,209.809,75.7085,-57.3304,821.787
18.9403,-1315.57,-720.858,-838.63,-553.608,-366.224,-199.443,-111.61,611.448,212.824,79.2132,-51.7414,807.863
-14.8143,-1321.47,-726.138,-837.886,-554.358,-361.851,-194.278,-116.998,608.683,208.682,77.9244,-55.1672,803.629
-15.9748,-1334.15,-710.463,-840.106,-551.681,-363.456,-200.726,-114.164,602.617,201.686,72.0263,-66.8746,830.473
-9.15946,-1335.45,-738.523,-851.465,-553.378,-366.628,-204.608,-116.495,607.743,204.917,69.988,-67.2559,853.464
31.0356,-1330.1,-717.393,-844.399,-552.628,-359.211,-194.647,-113.622,598.255,205.292,76.4417,-58.777,816.54
37.4729,-1328.62,-716.483,-831.942,-542.147,-355.407,-199.812,-116.318,599.241,197.382,64.4548,-89.622,810.286
4.50082,-1351.12,-725.954,-842.726,-551.691,-364.346,-200.735,-114.7,610.11,203.03,76.4417,-59.1387,830.864
-29.0597,-1347.25,-707.192,-833.428,-547.95,-359.211,-198.335,-112.721,609.518,206.236,74.7814,-72.8483,793.135
-23.4017,-1338.4,-716.848,-843.097,-555.623,-358.07,-197.596,-108.049,615.252,209.435,79.5748,-54.9896,799.391
-13.4499,-1348.91,-719.034,-835.289,-549.446,-358.448,-200.18,-116.676,609.321,204.917,69.4324,-70.5042,806.453
6.05918,-1320.69,-718.666,-828.78,-546.263,-363.774,-206.084,-119.55,595.884,197.382,61.1343,-93.2318,809.882
-1.54849,-1318.67,-716.848,-833.803,-548.884,-359.593,-200.364,-115.059,602.009,200.394,70.9085,-69.0609,794.545
-5.05973,-1321.06,-731.418,-838.449,-553.562,-366.056,-202.392,-118.113,598.057,200.962,70.9085,-62.9261,817.953
-8.76822,-1338.21,-738.523,-850.163,-559.552,-364.156,-202.761,-119.55,600.033,205.667,74.7814,-67.0751,813.916
12.4997,-1321.43,-707.011,-838.823,-547.95,-359.211,-196.675,-113.8,601.22,205.854,75.8861,-67.6143,811.292
-26.1304,-1318.3,-722.673,-837.147,-545.142,-352.935,-193.723,-106.432,605.369,219.981,85.2921,-49.2165,832.478
9.76768,-1336.55,-707.372,-836.775,-551.691,-359.024,-198.335,-114.339,603.985,204.349,80.8669,-67.4368,839.136
-13.8411,-1345.22,-716.298,-840.497,-550.383,-366.056,-197.231,-116.495,596.279,204.161,74.5973,-65.8126,817.953
-15.0115,-1299.67,-708.832,-839.566,-552.253,-360.921,-203.5,-117.574,596.081,208.116,73.3052,-68.8767,822.997
4.6948,-1342.64,-703.914,-841.611,-551.879,-369.86,-203.684,-116.137,597.068,200.206,68.5118,-75.9124,811.292
4.10959,-1365.14,-711.015,-853.51,-558.618,-374.614,-208.11,-113.8,605.172,201.337,68.88,-75.3732,817.148
-5.64493,-1342.27,-715.572,-841.052,-554.127,-367.197,-204.421,-117.035,600.826,196.064,68.5118,-69.2417,830.059
0.0263014,-1329.18,-724.652,-832.311,-548.216,-356.331,-200.535,-110.351,601.26,209.425,77.76,-57.6559,808.735
-1.54521,-1335.64,-718.468,-835.486,-543.17,-353.418,-192.428,-110.887,606.977,212.844,81.0674,-58.3989,804.688
-15.7874,-1357.95,-710.634,-835.674,-550.284,-358.741,-201.097,-113.938,599.862,207.574,76.2707,-66.8746,789.758
-15.2022,-1318.86,-717.554,-834,-543.17,-354.181,-196.484,-115.555,605.395,205.124,71.8455,-68.4987,795.406
-7.7885,-1350.94,-723.568,-853.151,-555.337,-363.308,-203.865,-115.197,607.174,202.3,74.2455,-67.9595,781.687
2.74849,-1351.5,-719.925,-839.576,-550.097,-359.885,-202.389,-118.79,602.627,197.214,60.9633,-83.4707,780.474
7.82137,-1339.51,-720.655,-834.185,-548.598,-359.885,-202.021,-118.432,603.416,195.143,60.0428,-87.4389,780.678
39.2351,-1311.85,-702.983,-830.282,-544.666,-352.468,-194.275,-111.962,600.651,200.226,66.1315,-74.2718,814.577
21.6756,-1311.11,-714.277,-837.16,-549.719,-357.6,-207.554,-114.658,603.617,197.214,70.1885,-83.1124,799.845
37.6734,-1307.43,-692.601,-834.931,-548.598,-356.841,-198.148,-113.218,597.489,197.027,72.9535,-76.0735,767.964
81.771,-1319.41,-698.614,-831.397,-543.735,-355.131,-199.44,-114.658,603.617,199.098,72.0296,-68.4987,813.367
64.5995,-1327.53,-703.897,-838.274,-549.347,-359.885,-199.624,-114.658,598.675,204.559,66.868,-80.0417,793.187
47.234,-1334.72,-704.078,-844.225,-557.205,-371.103,-203.497,-116.814,601.44,196.84,67.6044,-69.942,849.686
36.503,-1324.76,-707.356,-845.714,-554.772,-362.93,-203.497,-113.402,598.873,199.476,69.817,-69.5803,835.763
30.2597,-1328.45,-711.909,-842.552,-553.838,-361.404,-205.154,-116.992,598.084,203.05,70.5567,-65.6121,835.966
39.8203,-1323.28,-713.915,-839.576,-547.286,-363.498,-200.913,-113.04,618.835,200.038,70.1885,-67.9595,823.657
1.96603,-1324.21,-714.277,-839.205,-546.727,-359.885,-198.332,-112.143,610.731,205.499,70.7409,-70.3036,784.912
10.3562,-1331.21,-710.818,-842.739,-549.906,-358.741,-199.808,-113.579,608.358,209.454,76.0866,-58.7573,796.212
-0.960001,-1321.44,-705.535,-836.417,-551.03,-357.031,-199.808,-114.658,591.166,205.877,71.4773,-59.2998,797.021
-7.20329,-1328.45,-714.461,-834.185,-548.598,-355.891,-196.116,-115.917,595.513,203.431,74.7979,-64.5304,805.897
13.0981,-1303.91,-705.528,-840.303,-548.686,-361.338,-201.465,-115.805,599.313,201.133,70.9315,-69.5967,783.268
26.354,-1314.43,-708.267,-835.667,-549.446,-362.607,-200.548,-115.443,601.864,200.597,69.4455,-68.1765,806.259
34.9381,-1314.06,-710.272,-837.9,-545.888,-354.053,-196.307,-109.512,596.131,208.886,71.8422,-71.9639,810.497
-25.3512,-1316.09,-704.262,-828.974,-542.709,-356.144,-190.774,-106.1,609.965,217.545,83.8291,-50.137,794.755
20.4986,-1284.92,-698.798,-827.116,-541.401,-353.481,-196.491,-114.543,596.726,203.421,70.9217,-75.3929,793.342
24.4044,-1290.09,-699.341,-833.063,-540.651,-351.959,-194.091,-110.591,597.515,198.339,67.9694,-66.0132,796.574
1.5748,-1309.08,-704.262,-827.116,-543.456,-354.053,-198.335,-116.341,591.587,207.755,71.8422,-68.3573,798.388
-5.45096,-1317.93,-702.622,-835.108,-540.464,-354.812,-198.704,-112.925,603.245,204.931,75.3469,-59.52,798.793
42.5491,-1324.38,-696.247,-832.692,-545.517,-354.622,-196.863,-106.277,594.947,202.103,71.8422,-66.3715,786.28
20.4986,-1322.73,-700.07,-841.802,-549.633,-364.702,-201.104,-110.232,603.245,206.058,75.531,-61.5025,786.079
35.1354,-1297.46,-701.53,-836.782,-548.321,-362.229,-202.024,-109.693,601.864,196.455,67.0488,-71.7863,812.512
34.9381,-1317.38,-699.706,-834.924,-541.96,-353.671,-193.723,-109.512,609.18,208.508,80.3277,-55.9102,811.302
36.3025,-1319.41,-720.106,-832.133,-544.955,-357.094,-198.335,-115.621,602.456,211.144,77.0072,-60.7825,800.611
54.8417,-1290.27,-697.338,-821.721,-540.835,-355.003,-195.015,-110.949,600.48,200.597,69.0773,-64.7507,782.65
52.6948,-1302.26,-707.54,-828.974,-545.142,-355.003,-199.072,-113.826,600.878,204.365,71.474,-68.3573,785.274
38.4493,-1309.26,-708.451,-836.598,-546.826,-358.047,-201.656,-112.925,598.11,204.365,66.1283,-75.0313,798.793
13.8641,-1309.45,-710.091,-834.549,-546.826,-357.094,-202.577,-115.621,591.982,196.83,67.417,-78.0987,785.474
0.207123,-1318.3,-707.54,-836.41,-545.888,-358.803,-198.704,-113.283,596.131,198.339,69.2614,-70.8822,791.326
11.5233,-1307.6,-726.849,-844.59,-552.253,-368.693,-200.92,-114.723,599.293,206.436,68.7091,-72.3255,777.403
30.4504,-1307.23,-707.721,-833.806,-544.205,-356.903,-193.723,-109.693,605.422,213.215,75.8992,-62.045,778.011
29.0992,-1295.24,-706.067,-825.995,-542.312,-356.933,-195.939,-112.846,590.778,205.029,67.9924,-71.7173,794.65
27.7217,-1300.23,-715.911,-831.216,-541.947,-353.448,-196.314,-113.382,600.053,206.939,75.5442,-75.7085,796.255
6.65096,-1322.91,-743.054,-846.648,-550.37,-360.102,-202.583,-115,609.341,203.928,67.9825,-77.8718,793.832
14.2586,-1298.39,-717.005,-835.865,-546.063,-357.633,-197.418,-113.921,597.876,203.362,73.1474,-69.9354,795.045
23.6252,-1330.29,-715,-847.763,-553.924,-362.196,-200.002,-115.716,599.261,199.032,67.7984,-63.6198,778.698
27.3337,-1322.36,-709.717,-836.979,-545.688,-355.351,-193.545,-106.55,604.794,205.999,76.2806,-61.0948,787.174
21.0871,-1305.95,-712.449,-825.081,-540.451,-350.025,-195.206,-112.304,601.24,199.407,70.9315,-77.8718,795.245
23.4312,-1324.94,-707.165,-844.791,-552.99,-361.056,-197.234,-112.484,604.399,205.059,74.068,-61.2757,795.85
12.309,-1322.73,-713.724,-840.885,-547.559,-354.02,-194.653,-108.168,609.735,220.501,85.6899,-45.5836,802.107
20.8932,-1317.93,-734.673,-837.167,-546.438,-353.257,-195.021,-113.201,603.61,209.014,77.5726,-63.8006,805.131
34.5502,-1324.39,-722.466,-831.403,-543.443,-353.257,-192.621,-113.02,603.61,217.864,83.2899,-51.5376,798.674
10.5534,-1330.66,-707.534,-833.448,-548.121,-360.102,-203.323,-115.897,602.029,195.265,62.4526,-76.971,776.078
-8.95891,-1331.03,-719.553,-848.322,-555.232,-360.674,-198.894,-107.632,606.773,223.138,85.5058,-41.4345,792.221
11.1386,-1315.91,-715.73,-843.857,-551.678,-357.633,-196.129,-110.505,602.423,216.546,78.4932,-51.8959,781.526
66.743,-1312.22,-700.429,-833.077,-538.764,-356.87,-198.894,-112.662,603.61,199.407,68.9063,-74.2652,779.708
38.0647,-1306.87,-710.992,-832.705,-540.451,-353.07,-195.761,-112.843,601.634,207.317,75.1759,-66.6904,813.808
41.3787,-1311.29,-716.64,-839.767,-546.438,-353.639,-193.729,-109.608,605.192,207.883,84.3979,-51.7151,789.393
25.1836,-1326.79,-718.643,-836.423,-546.812,-355.542,-198.158,-115,602.226,207.695,76.2806,-69.9354,807.147
24.7956,-1319.96,-717.916,-834.191,-543.63,-352.31,-197.05,-112.843,601.437,211.651,78.3091,-64.5239,779.307
25.966,-1318.49,-700.245,-838.468,-554.861,-366.378,-206.824,-120.21,596.492,188.86,62.4526,-87.0707,794.841
-5.04658,-1340.39,-702.244,-843.43,-552.053,-361.877,-199.644,-110.15,601.651,203.283,70.0077,-54.0855,798.158
55.6241,-1341.69,-705.712,-842.7,-549.255,-360.105,-200.762,-115.897,606.576,205.762,74.0548,-62.2225,831.439
27.7184,-1324.91,-692.236,-826.149,-541.766,-356.302,-194.305,-112.662,600.845,205.009,70.182,-68.7189,840.517
2.35726,-1334.5,-709.358,-831.541,-544.573,-354.97,-204.819,-110.147,602.818,210.092,77.9277,-64.3891,794.713
