P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P_dyn upstream
-2090.63,-1914.9,-1021.87,-937.286,-465.696,-367.111,-339.972,-287.241,773.3,458.374,200.236,-63.9189,777.614
-1960.75,-1818.79,-970.511,-834.096,-446.427,-326.926,-328.725,-282.023,770.516,451.43,193.213,-79.4565,785.875
-1997.42,-1864.17,-1005.3,-913.871,-431.264,-357.544,-308.617,-321.564,768.142,446.532,183.623,-100.563,777.804
-2070.75,-1877.09,-1013.87,-920.006,-422.841,-310.192,-323.744,-316.892,760.633,460.284,199.118,-78.7332,772.961
-2160.67,-1916.2,-1030.26,-950.134,-463.644,-345.755,-333.15,-297.84,768.536,465.183,202.251,-67.0061,750.362
-2044.42,-1882.07,-1001.12,-841.536,-409.361,-395.767,-353.257,-313.118,762.017,460.097,193.401,-72.96,775.181
-2140.77,-1819.71,-981.259,-765.107,-452.788,-461.754,-427.407,-329.471,763.398,464.43,195.429,-79.4565,761.862
-1980.06,-1777.1,-955.394,-726.612,-478.432,-437.79,-379.818,-342.954,752.128,442.011,174.033,-103.627,765.495
-2003.47,-1847.2,-999.479,-923.356,-479.931,-342.71,-306.036,-282.204,751.339,452.371,181.782,-100.563,769.73
-2161.06,-1920.07,-1047.57,-1042.93,-554.982,-303.534,-237.784,-259.917,778.422,466.501,201.515,-74.2225,808.475
-2069.58,-1859.93,-999.66,-907.92,-419.658,-352.218,-322.268,-299.635,766.166,463.486,191.372,-79.9957,788.7
-2001.32,-1827.65,-999.295,-859.759,-493.966,-424.1,-330.753,-318.148,756.48,457.273,191.004,-82.3398,760.452
-1964.26,-1761.6,-933.896,-1143.9,-638.085,-450.911,-366.352,-303.051,753.314,458.591,191.004,-72.96,775.585
-2094.16,-1885.94,-1022.43,-984.162,-554.423,-362.108,-304.56,-301.434,712.593,416.956,162.783,-106.876,775.181
-2080.11,-1913.98,-1036.64,-953.665,-466.639,-362.489,-337.578,-307.184,762.806,450.112,188.604,-93.3436,782.848
-1961.34,-1816.95,-988.547,-857.711,-467.576,-360.017,-325.22,-329.652,735.525,447.472,176.061,-104.532,772.153
-2086.36,-1874.13,-1013.68,-906.99,-483.485,-419.537,-363.219,-307.006,762.609,461.602,192.477,-87.5705,771.752
-1957.05,-1851.81,-982.353,-802.485,-497.898,-397.667,-385.536,-337.019,746.992,444.461,178.826,-104.351,793.542
-1773.53,-1744.81,-923.879,-734.423,-447.364,-402.802,-353.257,-323.001,717.932,426.184,168.684,-96.411,786.48
-2026.48,-1863.25,-1004.03,-887.465,-443.431,-361.157,-323.376,-297.482,762.609,452.749,181.411,-102.184,780.428
-2003.71,-1890.38,-1012.02,-919.943,-526.337,-386.634,-350.41,-328.471,710.233,440.21,176.834,-108.25,778.383
-2165.21,-1884.11,-1020.78,-941.53,-436.504,-328.761,-315.557,-302.048,756.474,443.251,191.763,-74.354,780.993
-2236.99,-1963.82,-1059.58,-1032.84,-560.035,-310.314,-254.134,-275.27,750.74,450.789,190.103,-90.411,783.614
-2131.86,-1877.66,-1029.16,-943.579,-434.256,-313.355,-300.066,-303.485,765.962,444.572,184.386,-86.262,767.875
-2109.04,-1930.42,-1026.24,-926.095,-435.942,-346.064,-383.987,-333.14,757.266,465.107,190.287,-81.028,778.975
-2157.22,-1899.05,-1030.43,-951.946,-463.269,-350.44,-312.053,-308.16,762.01,450.411,187.154,-91.6768,774.937
-2080.37,-1914.55,-1010.21,-1098.67,-751.312,-497.625,-293.609,-302.588,747.775,426.484,167.231,-127.937,767.875
-1012.51,-1387.55,-711.094,-860.262,-769.651,-611.139,-465.137,-399.459,707.251,342.842,95.668,-178.087,754.36
-871.907,-1191.87,-746.982,-769.322,-741.018,-742.33,-621.715,-426.418,685.309,324.382,81.8368,-201.36,778.37
-1851.41,-1788.36,-920.039,-890.946,-742.702,-673.312,-594.789,-393.525,668.111,330.224,102.674,-176.285,764.647
-1139.46,-1555.76,-764.104,-768.392,-672.52,-489.255,-496.675,-399.817,682.741,314.588,73.7195,-191.796,740.437
-655.039,-1153.51,-642.05,-485.524,-477.495,-504.658,-523.049,-450.5,684.914,303.285,69.4784,-197.027,744.674
-1732.26,-1670.49,-966.674,-1095.7,-872.206,-636.428,-453.15,-376.093,686.89,383.155,139.009,-132.99,779.376
-1252.56,-1490.28,-729.311,-747.748,-623.109,-538.695,-460.156,-387.058,677.997,342.089,100.281,-164.196,728.328
-886.534,-1051.71,-672.835,-664.248,-668.966,-646.126,-470.302,-381.847,705.275,356.219,113.004,-142.189,746.085
-1352.59,-1389.39,-801.814,-737.149,-551.803,-525.193,-417.37,-389.214,698.354,347.366,117.061,-146.88,748.909
-1896.66,-1781.17,-952.1,-809.491,-616.373,-465.298,-379.19,-344.104,705.673,392.196,144.358,-123.426,780.589
-2106.9,-1828.76,-982.159,-951.574,-717.061,-492.49,-359.639,-324.155,717.926,407.27,149.155,-124.869,746.89
-1801.1,-1741.14,-927.873,-817.674,-518.857,-399.311,-345.436,-314.811,692.821,391.444,143.806,-103.042,737.612
-1714.51,-1692.26,-912.388,-777.689,-514.928,-447.991,-412.389,-352.011,680.765,357.347,122.781,-138.579,768.076
-2197.51,-1997.94,-1059.42,-1036.56,-576.678,-323.139,-265.582,-279.344,763.013,443.017,184.218,-89.3655,750.369
-1634.47,-1690.77,-868.33,-740.328,-551.612,-515.142,-303.771,-362.374,700.136,405.742,159.492,-109.953,797.58
-2191.09,-1881.53,-990.931,-982.83,-577.062,-384.694,-294.178,-298.932,724.449,435.886,173.51,-91.9135,759.84
-2075.82,-1894.07,-1009.7,-957.167,-759.729,-449.727,-380.131,-342.424,714.563,407.816,152.85,-130.879,772.557
-2050.27,-1820.83,-953.954,-975.574,-564.523,-331.825,-264.664,-287.609,725.438,433.815,175.907,-83.7929,751.769
-1368.86,-1632.67,-818.055,-894.497,-769.273,-576.369,-526.205,-441.636,684.122,316.639,76.8625,-214.392,754.192
-1918.03,-1858.09,-972.349,-765.804,-575.941,-472.928,-443.764,-360.04,696.378,399.715,139.94,-145.309,754.393
-1217.73,-1327.61,-797.284,-948.425,-718.366,-586.255,-410.38,-371.182,722.473,409.891,141.416,-119.333,755.603
-1731.59,-1695.02,-886.002,-636.184,-456.151,-395.915,-336.602,-309.893,714.76,436.639,168.529,-94.6192,746.118
-1828.9,-1792.79,-963.242,-837.032,-529.713,-429.383,-313.177,-323.911,740.854,440.785,177.383,-86.6828,766.1
-2060.6,-1873.04,-1002.77,-963.117,-515.859,-347.612,-265.588,-263.165,741.051,462.829,195.459,-77.8422,752.578
-2199.67,-1916.58,-1040.85,-1025.04,-570.138,-479.205,-351.728,-301.805,735.321,422.699,175.351,-95.8817,755.402
-2089.27,-1877.28,-1024.45,-981.528,-533.267,-404.66,-365.007,-328.406,716.739,403.483,158.384,-132.5,760.245
-1836.32,-1737.45,-915.331,-831.081,-611.875,-420.066,-350.252,-364.708,718.912,409.509,158.384,-112.655,764.686
-1975.57,-1794.45,-970.712,-767.852,-445.111,-367.772,-348.224,-344.4,737.695,417.235,167.421,-108.687,780.428
-2161.25,-1948.68,-1030.46,-946.38,-446.048,-340.764,-285.88,-275.385,752.124,467.537,198.779,-75.4981,778.005
-2099.22,-1892.22,-1006.24,-826.616,-421.713,-438.132,-404.479,-314.749,762.405,460.567,191.218,-86.4987,778.005
-1837.09,-1812.53,-970.531,-894.122,-613.375,-477.873,-395.625,-367.766,707.645,391.614,142.889,-144.947,787.49
-2096.1,-1871.56,-1006.78,-900.26,-425.829,-371.954,-396.549,-317.98,697.171,434.755,172.402,-94.08,763.273
-1782.88,-1683.58,-991.115,-1203.76,-688.984,-491.563,-353.385,-337.21,723.262,420.441,170.742,-106.886,764.887
-2003.45,-1840.23,-964.143,-920.927,-490.715,-347.31,-303.584,-283.789,750.757,423.156,171.13,-88.9874,764.683
-2085.18,-1916.06,-1000.22,-882.448,-422.962,-353.145,-372.388,-314.88,747.574,433.545,179.237,-106.869,783.232
-2126.73,-1878.24,-1044.31,-1010.2,-773.553,-610.603,-496.518,-360.171,747.771,393.797,158.574,-144.753,780.812
-2215.28,-1971.04,-1045.76,-1007.04,-522.546,-296.666,-265.039,-276.414,776.634,470.476,200.081,-64.2937,769.309
-744.997,-1046.93,-579.216,-611.507,-561.295,-526.373,-502.787,-388.57,730.577,346.889,110.068,-145.835,785.455
-2238.11,-2018.28,-1062.7,-1005.55,-530.035,-364.748,-298.241,-289.177,712.981,436.564,170.568,-115.345,772.942
-1947.29,-1880.27,-973.079,-732.01,-483.798,-361.703,-320.19,-292.051,744.415,447.301,179.05,-96.9469,787.874
-2169.45,-1961.45,-1027.55,-936.004,-477.998,-364.748,-321.666,-273.36,760.028,454.271,193.992,-80.7124,782.427
-2139.99,-1919.57,-1005.5,-873.893,-408.733,-357.709,-296.949,-289.355,741.449,466.705,192.884,-87.3863,778.393
-2184.27,-1958.32,-1019.17,-909.41,-434.006,-339.262,-321.298,-273.899,777.032,468.967,209.119,-60.5063,780.208
-2172.57,-1887.65,-1008.05,-883.378,-418.656,-300.658,-318.161,-300.858,758.45,441.459,185.139,-89.7305,795.341
-2138.43,-1934.88,-1013.34,-961.852,-466.577,-288.49,-281.454,-280.369,763.588,442.968,191.408,-90.4538,778.593
-2201.82,-1991.34,-1034.47,-973.937,-465.452,-393.459,-292.708,-270.664,754.692,461.244,194.361,-84.6806,781.618
-2140.77,-1912.74,-1023.9,-929.307,-484.922,-348.963,-317.057,-309.485,727.809,452.765,188.643,-93.5179,784.041
-2024.92,-1874.36,-990.75,-864.783,-432.881,-334.32,-304.511,-291.511,739.273,443.721,188.827,-86.3014,786.26
-1785.22,-1683.43,-947.938,-912.76,-728.818,-678.099,-508.32,-349.207,725.04,406.419,157.654,-134.107,782.427
-1541.06,-1598.76,-845.557,-822.941,-681.837,-538.731,-503.339,-376.886,680.762,369.308,122.607,-150.704,772.136
-2233.03,-1935.43,-1012.79,-1020.06,-563.165,-364.554,-263.379,-274.978,712.784,434.302,176.282,-95.5036,733.598
-2267.75,-1960.16,-1062.16,-1025.26,-525.919,-377.865,-304.695,-286.481,739.47,442.024,187.167,-92.0746,780.408
-1903.02,-1762.75,-936.826,-795.607,-447.485,-353.714,-327.015,-329.977,707.054,416.025,165.403,-101.997,757.809
-2141.14,-1917.67,-1051.17,-973.145,-574.07,-548.509,-387.107,-348.789,723.686,415.884,169.269,-111.35,763.082
-2295.83,-1944.43,-1062.47,-1042.52,-555.176,-331.861,-265.565,-265.213,729.206,452.837,192.132,-87.5573,764.486
-2216.25,-1938.52,-1047.35,-1025.42,-544.883,-328.057,-265.013,-263.057,744.822,444.362,191.027,-86.4724,769.125
-1925.64,-1774.7,-920.568,-863.254,-671.218,-472.389,-396.888,-344.469,723.074,402.161,163.358,-127.246,764.486
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
